method,score_type,selection_type,target_active_ratio,sample_index,active_token_num,skipped_token_num,prediction,dense_prediction,label
Q16-ESLA,k,threshold,0.9,309,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,310,15,1,0,0,1
Q16-ESLA,k,threshold,0.9,311,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,312,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,313,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,314,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,315,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,316,13,3,1,1,1
Q16-ESLA,k,threshold,0.9,317,16,0,0,0,1
Q16-ESLA,k,threshold,0.9,318,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,319,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,320,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,321,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,322,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,323,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,324,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,325,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,326,13,3,1,1,1
Q16-ESLA,k,threshold,0.9,327,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,328,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,329,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,330,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,331,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,332,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,333,14,2,0,0,0
Q16-ESLA,k,threshold,0.9,334,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,335,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,336,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,337,16,0,1,1,0
Q16-ESLA,k,threshold,0.9,338,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,339,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,340,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,341,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,342,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,343,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,344,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,345,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,346,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,347,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,348,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,349,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,350,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,351,15,1,0,0,1
Q16-ESLA,k,threshold,0.9,352,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,353,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,354,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,355,15,1,0,0,0
Q16-ESLA,k,threshold,0.9,356,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,357,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,358,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,359,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,360,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,361,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,362,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,363,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,364,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,365,15,1,0,1,1
Q16-ESLA,k,threshold,0.9,366,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,367,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,368,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,369,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,370,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,371,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,372,13,3,1,1,1
Q16-ESLA,k,threshold,0.9,373,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,374,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,375,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,376,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,377,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,378,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,379,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,380,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,381,13,3,0,0,0
Q16-ESLA,k,threshold,0.9,382,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,383,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,384,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,385,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,386,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,387,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,388,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,389,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,390,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,391,13,3,1,1,1
Q16-ESLA,k,threshold,0.9,392,15,1,0,0,1
Q16-ESLA,k,threshold,0.9,393,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,394,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,395,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,396,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,397,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,398,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,399,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,400,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,401,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,402,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,403,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,404,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,405,16,0,0,0,1
Q16-ESLA,k,threshold,0.9,406,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,407,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,408,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,409,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,410,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,411,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,412,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,413,14,2,0,0,0
Q16-ESLA,k,threshold,0.9,414,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,415,13,3,1,1,1
Q16-ESLA,k,threshold,0.9,416,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,417,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,418,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,419,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,420,15,1,0,0,0
Q16-ESLA,k,threshold,0.9,421,14,2,0,0,1
Q16-ESLA,k,threshold,0.9,422,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,423,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,424,12,4,0,0,0
Q16-ESLA,k,threshold,0.9,425,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,426,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,427,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,428,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,429,15,1,0,1,1
Q16-ESLA,k,threshold,0.9,430,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,431,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,432,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,433,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,434,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,435,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,436,14,2,0,0,0
Q16-ESLA,k,threshold,0.9,437,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,438,12,4,0,0,0
Q16-ESLA,k,threshold,0.9,439,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,440,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,441,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,442,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,443,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,444,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,445,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,446,12,4,0,0,0
Q16-ESLA,k,threshold,0.9,447,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,448,9,7,1,1,1
Q16-ESLA,k,threshold,0.9,449,14,2,0,0,0
Q16-ESLA,k,threshold,0.9,450,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,451,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,452,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,453,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,454,14,2,0,0,0
Q16-ESLA,k,threshold,0.9,455,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,456,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,457,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,458,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,459,14,2,1,1,0
Q16-ESLA,k,threshold,0.9,460,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,461,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,462,13,3,0,0,0
Q16-ESLA,k,threshold,0.9,463,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,464,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,465,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,466,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,467,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,468,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,469,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,470,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,471,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,472,9,7,1,1,1
Q16-ESLA,k,threshold,0.9,473,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,474,15,1,1,1,0
Q16-ESLA,k,threshold,0.9,475,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,476,11,5,1,1,0
Q16-ESLA,k,threshold,0.9,477,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,478,16,0,1,1,0
Q16-ESLA,k,threshold,0.9,479,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,480,13,3,0,1,1
Q16-ESLA,k,threshold,0.9,481,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,482,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,483,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,484,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,485,16,0,0,0,1
Q16-ESLA,k,threshold,0.9,486,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,487,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,488,16,0,0,0,1
Q16-ESLA,k,threshold,0.9,489,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,490,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,491,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,492,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,493,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,494,14,2,0,0,0
Q16-ESLA,k,threshold,0.9,495,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,496,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,497,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,498,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,499,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,500,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,501,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,502,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,503,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,504,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,505,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,506,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,507,11,5,0,1,0
Q16-ESLA,k,threshold,0.9,508,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,509,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,510,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,511,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,512,14,2,0,0,1
Q16-ESLA,k,threshold,0.9,513,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,514,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,515,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,516,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,517,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,518,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,519,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,520,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,521,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,522,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,523,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,524,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,525,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,526,15,1,0,0,1
Q16-ESLA,k,threshold,0.9,527,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,528,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,529,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,530,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,531,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,532,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,533,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,534,15,1,0,0,0
Q16-ESLA,k,threshold,0.9,535,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,536,15,1,0,0,0
Q16-ESLA,k,threshold,0.9,537,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,538,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,539,9,7,1,1,1
Q16-ESLA,k,threshold,0.9,540,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,541,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,542,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,543,13,3,1,1,1
Q16-ESLA,k,threshold,0.9,544,15,1,0,0,1
Q16-ESLA,k,threshold,0.9,545,15,1,0,0,0
Q16-ESLA,k,threshold,0.9,546,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,547,15,1,0,0,0
Q16-ESLA,k,threshold,0.9,548,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,549,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,550,15,1,0,0,0
Q16-ESLA,k,threshold,0.9,551,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,552,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,553,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,554,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,555,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,556,14,2,0,0,0
Q16-ESLA,k,threshold,0.9,557,16,0,1,1,0
Q16-ESLA,k,threshold,0.9,558,13,3,1,1,1
Q16-ESLA,k,threshold,0.9,559,13,3,1,1,1
Q16-ESLA,k,threshold,0.9,560,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,561,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,562,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,563,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,564,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,565,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,566,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,567,15,1,0,0,0
Q16-ESLA,k,threshold,0.9,568,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,569,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,570,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,571,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,572,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,573,15,1,0,0,0
Q16-ESLA,k,threshold,0.9,574,16,0,1,1,0
Q16-ESLA,k,threshold,0.9,575,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,576,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,577,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,578,15,1,0,0,0
Q16-ESLA,k,threshold,0.9,579,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,580,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,581,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,582,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,583,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,584,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,585,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,586,13,3,0,0,0
Q16-ESLA,k,threshold,0.9,587,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,588,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,589,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,590,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,591,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,592,12,4,1,1,0
Q16-ESLA,k,threshold,0.9,593,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,594,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,595,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,596,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,597,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,598,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,599,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,600,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,601,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,602,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,603,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,604,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,605,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,606,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,607,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,608,15,1,0,0,0
Q16-ESLA,k,threshold,0.9,609,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,610,15,1,0,0,1
Q16-ESLA,k,threshold,0.9,611,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,612,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,613,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,614,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,615,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,616,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,617,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,618,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,619,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,620,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,621,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,622,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,623,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,624,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,625,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,626,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,627,12,4,0,0,1
Q16-ESLA,k,threshold,0.9,628,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,629,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,630,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,631,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,632,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,633,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,634,15,1,1,1,0
Q16-ESLA,k,threshold,0.9,635,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,636,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,637,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,638,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,639,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,640,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,641,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,642,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,643,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,644,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,645,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,646,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,647,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,648,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,649,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,650,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,651,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,652,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,653,15,1,0,0,0
Q16-ESLA,k,threshold,0.9,654,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,655,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,656,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,657,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,658,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,659,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,660,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,661,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,662,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,663,15,1,1,1,0
Q16-ESLA,k,threshold,0.9,664,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,665,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,666,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,667,12,4,0,0,0
Q16-ESLA,k,threshold,0.9,668,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,669,13,3,1,1,1
Q16-ESLA,k,threshold,0.9,670,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,671,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,672,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,673,16,0,0,0,1
Q16-ESLA,k,threshold,0.9,674,15,1,0,0,0
Q16-ESLA,k,threshold,0.9,675,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,676,16,0,0,0,0
Q16-ESLA,k,threshold,0.9,677,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,678,15,1,0,0,0
Q16-ESLA,k,threshold,0.9,679,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,680,15,1,0,1,1
Q16-ESLA,k,threshold,0.9,681,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,682,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,683,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,684,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,685,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,686,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,687,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,688,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,689,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,690,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,691,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,692,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,693,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,694,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,695,13,3,0,0,0
Q16-ESLA,k,threshold,0.9,696,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,697,13,3,1,1,1
Q16-ESLA,k,threshold,0.9,698,14,2,0,0,0
Q16-ESLA,k,threshold,0.9,699,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,700,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,701,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,702,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,703,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,704,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,705,15,1,0,0,1
Q16-ESLA,k,threshold,0.9,706,16,0,0,0,1
Q16-ESLA,k,threshold,0.9,707,15,1,1,1,0
Q16-ESLA,k,threshold,0.9,708,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,709,15,1,0,0,1
Q16-ESLA,k,threshold,0.9,710,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,711,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,712,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,713,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,714,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,715,12,4,0,1,1
Q16-ESLA,k,threshold,0.9,716,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,717,15,1,0,0,1
Q16-ESLA,k,threshold,0.9,718,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,719,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,720,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,721,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,722,14,2,0,0,0
Q16-ESLA,k,threshold,0.9,723,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,724,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,725,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,726,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,727,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,728,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,729,16,0,0,0,1
Q16-ESLA,k,threshold,0.9,730,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,731,13,3,1,1,1
Q16-ESLA,k,threshold,0.9,732,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,733,10,6,1,1,1
Q16-ESLA,k,threshold,0.9,734,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,735,12,4,0,0,1
Q16-ESLA,k,threshold,0.9,736,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,737,12,4,1,1,1
Q16-ESLA,k,threshold,0.9,738,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,739,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,740,11,5,1,1,1
Q16-ESLA,k,threshold,0.9,741,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,742,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,743,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,744,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,745,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,746,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,747,15,1,1,1,1
Q16-ESLA,k,threshold,0.9,748,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,749,15,1,0,0,0
Q16-ESLA,k,threshold,0.9,750,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,751,13,3,1,1,1
Q16-ESLA,k,threshold,0.9,752,15,1,1,1,0
Q16-ESLA,k,threshold,0.9,753,15,1,0,0,1
Q16-ESLA,k,threshold,0.9,754,14,2,1,1,1
Q16-ESLA,k,threshold,0.9,755,15,1,0,0,0
Q16-ESLA,k,threshold,0.9,756,16,0,1,1,1
Q16-ESLA,k,threshold,0.9,757,16,0,1,1,1
