sample_id,label,prediction,correct,data_loading_us,ps_to_pl_us,kernel_us,pl_to_ps_us,postprocess_us,total_e2e_us,config
430,1,1,1,9.809,1231.828,977.206,419.650,19.274,2814.024,s10_k14_event_rawkv
431,1,1,1,9.809,1213.071,976.677,433.132,19.840,2810.326,s10_k14_event_rawkv
432,1,1,1,10.456,1241.613,944.899,417.366,19.391,2789.415,s10_k14_event_rawkv
433,1,1,1,10.517,1219.250,974.652,415.527,19.385,2794.954,s10_k14_event_rawkv
434,1,1,1,9.791,1223.083,964.633,416.738,19.212,2789.674,s10_k14_event_rawkv
435,1,1,1,9.834,1312.135,984.154,418.265,18.819,2899.034,s10_k14_event_rawkv
436,0,0,1,10.332,1233.384,960.886,418.591,18.837,2795.570,s10_k14_event_rawkv
437,1,1,1,9.914,1222.129,940.997,412.357,19.889,2761.064,s10_k14_event_rawkv
438,0,0,1,10.111,1225.834,951.827,439.133,19.372,2802.222,s10_k14_event_rawkv
439,1,1,1,10.338,1237.988,982.061,418.031,18.960,2821.421,s10_k14_event_rawkv
440,1,1,1,10.277,1238.825,975.932,413.895,19.797,2815.249,s10_k14_event_rawkv
441,1,0,0,9.816,1221.108,975.858,416.751,19.175,2796.031,s10_k14_event_rawkv
442,1,0,0,10.012,1331.711,978.400,422.836,20.203,2921.016,s10_k14_event_rawkv
443,1,1,1,10.092,1250.616,967.286,419.138,19.520,2825.637,s10_k14_event_rawkv
444,1,1,1,10.671,1233.643,973.822,415.976,19.957,2806.794,s10_k14_event_rawkv
445,1,1,1,10.080,1222.899,947.391,427.127,20.314,2787.101,s10_k14_event_rawkv
446,0,0,1,9.944,1243.858,962.935,416.984,19.600,2809.409,s10_k14_event_rawkv
447,1,1,1,10.135,1225.797,936.185,416.972,19.575,2764.604,s10_k14_event_rawkv
448,1,1,1,10.406,1222.572,944.917,414.425,19.077,2763.655,s10_k14_event_rawkv
449,0,0,1,9.674,1290.129,967.212,420.437,19.662,2865.939,s10_k14_event_rawkv
450,1,1,1,9.957,1241.188,991.680,414.529,19.040,2832.615,s10_k14_event_rawkv
451,1,1,1,10.024,1225.434,974.062,410.400,19.864,2797.496,s10_k14_event_rawkv
452,1,1,1,10.203,1225.526,1009.514,433.397,19.496,2855.237,s10_k14_event_rawkv
453,1,1,1,9.674,1236.289,965.969,415.354,18.776,2801.550,s10_k14_event_rawkv
454,0,0,1,10.412,1227.108,961.815,413.643,19.077,2785.507,s10_k14_event_rawkv
455,1,1,1,10.437,1219.797,961.194,410.541,18.812,2774.984,s10_k14_event_rawkv
456,1,1,1,10.104,1319.926,949.606,426.770,20.062,2883.988,s10_k14_event_rawkv
457,1,1,1,9.630,1244.333,978.622,415.508,19.311,2824.788,s10_k14_event_rawkv
458,1,1,1,10.123,1233.877,948.148,414.572,19.052,2782.000,s10_k14_event_rawkv
459,0,1,0,10.178,1217.871,962.019,482.295,19.348,2848.425,s10_k14_event_rawkv
460,1,1,1,9.988,1246.726,952.646,415.723,18.929,2798.973,s10_k14_event_rawkv
461,1,1,1,10.227,1224.554,941.237,415.237,18.813,2766.468,s10_k14_event_rawkv
462,0,0,1,10.326,1230.695,960.338,414.874,19.748,2791.847,s10_k14_event_rawkv
463,1,1,1,10.702,1280.972,967.594,421.422,19.643,2857.594,s10_k14_event_rawkv
464,1,1,1,9.673,1243.311,946.560,416.535,19.126,2790.265,s10_k14_event_rawkv
465,1,1,1,9.853,1222.972,947.533,416.123,19.760,2772.160,s10_k14_event_rawkv
466,1,1,1,10.252,1226.283,977.988,481.452,19.834,2875.065,s10_k14_event_rawkv
467,1,1,1,10.203,1245.870,980.941,419.729,19.089,2833.360,s10_k14_event_rawkv
468,1,1,1,10.382,1230.818,972.548,418.246,19.514,2806.812,s10_k14_event_rawkv
469,1,1,1,9.840,1228.098,956.031,413.994,19.569,2784.129,s10_k14_event_rawkv
470,1,1,1,10.135,1225.631,968.517,431.292,19.729,2859.550,s10_k14_event_rawkv
471,1,1,1,10.092,1239.409,984.185,418.910,19.569,2827.292,s10_k14_event_rawkv
472,1,1,1,10.092,1221.914,945.643,419.182,19.120,2772.424,s10_k14_event_rawkv
473,1,1,1,9.963,1217.219,943.600,413.907,20.160,2758.265,s10_k14_event_rawkv
474,0,1,0,10.019,1249.742,961.317,422.775,19.213,2880.554,s10_k14_event_rawkv
475,1,1,1,10.166,1226.332,967.378,413.606,19.016,2791.083,s10_k14_event_rawkv
476,0,1,0,10.307,1228.252,959.009,417.643,19.249,2791.096,s10_k14_event_rawkv
477,1,1,1,10.578,1221.476,977.889,435.188,20.049,2821.858,s10_k14_event_rawkv
478,0,1,0,9.938,1238.425,947.077,417.452,19.643,2788.283,s10_k14_event_rawkv
479,1,1,1,10.000,1230.659,956.727,416.640,19.293,2791.410,s10_k14_event_rawkv
480,1,1,1,9.815,1227.532,945.563,413.662,19.865,2771.957,s10_k14_event_rawkv
481,1,1,1,9.890,1298.591,947.452,418.830,19.415,2850.253,s10_k14_event_rawkv
482,1,1,1,10.117,1232.450,974.000,416.486,18.609,2807.249,s10_k14_event_rawkv
483,1,1,1,9.594,1222.769,979.982,415.157,19.219,2801.784,s10_k14_event_rawkv
484,1,1,1,10.203,1223.963,940.953,432.960,19.261,2783.532,s10_k14_event_rawkv
485,1,0,0,10.326,1238.148,974.302,415.452,18.947,2814.191,s10_k14_event_rawkv
486,1,1,1,9.415,1224.856,960.277,415.089,20.012,2785.686,s10_k14_event_rawkv
487,1,1,1,9.994,1220.388,960.763,419.865,19.021,2785.545,s10_k14_event_rawkv
488,1,0,0,10.320,1295.084,978.917,417.212,19.169,2877.514,s10_k14_event_rawkv
489,1,1,1,10.222,1230.579,944.142,413.606,18.413,2770.548,s10_k14_event_rawkv
490,1,1,1,9.877,1233.083,976.707,418.800,19.630,2812.185,s10_k14_event_rawkv
491,1,1,1,10.006,1217.058,957.188,432.222,19.231,2795.606,s10_k14_event_rawkv
492,0,0,1,10.178,1235.969,961.237,416.160,18.812,2802.394,s10_k14_event_rawkv
493,1,1,1,9.673,1226.572,941.889,418.690,19.305,2772.590,s10_k14_event_rawkv
494,0,0,1,9.951,1227.477,973.532,417.773,19.218,2804.087,s10_k14_event_rawkv
495,1,1,1,10.277,1288.627,964.763,413.982,20.074,2852.492,s10_k14_event_rawkv
496,1,1,1,10.252,1239.323,974.006,414.911,19.693,2813.846,s10_k14_event_rawkv
497,1,1,1,10.351,1229.514,973.293,416.228,19.594,2804.714,s10_k14_event_rawkv
498,1,1,1,9.865,1221.508,957.588,503.046,18.707,2867.988,s10_k14_event_rawkv
499,1,1,1,10.302,1231.538,968.862,416.338,19.372,2801.988,s10_k14_event_rawkv
500,1,1,1,14.812,1524.979,984.271,441.176,20.689,3172.560,s10_k14_event_rawkv
501,1,1,1,10.130,1309.846,965.489,432.579,20.338,2901.046,s10_k14_event_rawkv
502,1,1,1,10.628,1372.209,950.474,421.126,19.403,2933.102,s10_k14_event_rawkv
503,1,1,1,10.167,1249.280,978.443,415.773,19.268,2830.141,s10_k14_event_rawkv
504,1,1,1,9.896,1234.253,948.707,415.317,19.261,2782.868,s10_k14_event_rawkv
505,1,1,1,10.141,1223.705,949.810,434.947,19.422,2794.308,s10_k14_event_rawkv
506,1,1,1,9.901,1245.459,961.637,415.754,19.908,2808.462,s10_k14_event_rawkv
507,0,0,1,9.532,1225.452,966.339,416.837,19.477,2792.197,s10_k14_event_rawkv
508,1,1,1,9.865,1225.495,948.849,416.492,19.612,2775.496,s10_k14_event_rawkv
509,1,1,1,9.871,1300.037,944.536,416.025,19.939,2845.606,s10_k14_event_rawkv
510,1,1,1,10.197,1238.690,976.172,417.944,20.210,2816.553,s10_k14_event_rawkv
511,1,1,1,9.729,1219.342,972.351,412.868,18.382,2786.141,s10_k14_event_rawkv
512,1,0,0,9.766,1222.031,975.059,431.249,19.151,2814.117,s10_k14_event_rawkv
513,1,1,1,9.939,1228.837,975.902,415.502,20.031,2804.997,s10_k14_event_rawkv
514,1,1,1,9.526,1229.003,965.305,413.816,19.293,2790.997,s10_k14_event_rawkv
515,1,1,1,10.493,1219.378,953.323,414.443,19.520,2771.120,s10_k14_event_rawkv
516,1,1,1,9.496,1282.597,967.483,418.283,19.138,2850.172,s10_k14_event_rawkv
517,0,1,0,10.062,1230.782,947.563,415.231,19.544,2778.474,s10_k14_event_rawkv
518,1,1,1,9.889,1228.197,959.090,413.108,19.428,2783.951,s10_k14_event_rawkv
519,1,1,1,10.105,1221.071,976.043,515.594,19.951,2901.538,s10_k14_event_rawkv
520,1,1,1,9.884,1256.856,963.877,418.105,19.194,2824.468,s10_k14_event_rawkv
521,1,1,1,9.883,1228.516,950.123,415.742,18.800,2780.093,s10_k14_event_rawkv
522,1,1,1,10.400,1225.403,960.548,411.409,19.218,2781.729,s10_k14_event_rawkv
523,1,1,1,9.803,1288.197,978.800,418.812,18.862,2870.111,s10_k14_event_rawkv
524,1,1,1,9.870,1240.142,963.427,413.083,19.341,2801.729,s10_k14_event_rawkv
525,1,1,1,10.412,1219.022,979.588,412.308,19.305,2796.800,s10_k14_event_rawkv
526,1,0,0,10.130,1223.902,960.185,472.769,19.656,2843.821,s10_k14_event_rawkv
527,1,1,1,10.104,1233.821,979.544,417.397,19.914,2818.062,s10_k14_event_rawkv
528,1,1,1,10.246,1222.603,975.643,414.247,19.581,2797.779,s10_k14_event_rawkv
529,1,1,1,10.394,1220.093,978.148,411.914,18.898,2793.988,s10_k14_event_rawkv
530,1,1,1,9.951,1296.369,961.711,423.772,18.850,2867.163,s10_k14_event_rawkv
531,1,1,1,10.277,1236.412,974.757,413.810,20.056,2811.243,s10_k14_event_rawkv
532,1,1,1,10.148,1222.271,947.015,411.779,20.517,2767.101,s10_k14_event_rawkv
533,1,1,1,10.314,1218.616,974.012,468.486,19.440,2849.508,s10_k14_event_rawkv
534,0,0,1,10.160,1239.705,977.938,417.145,19.292,2821.692,s10_k14_event_rawkv
535,1,1,1,9.760,1223.594,936.382,414.733,19.256,2759.779,s10_k14_event_rawkv
536,0,0,1,9.896,1227.538,965.501,416.529,19.139,2794.289,s10_k14_event_rawkv
537,1,1,1,10.227,1221.870,943.938,440.049,19.520,2793.945,s10_k14_event_rawkv
538,1,1,1,10.080,1244.966,977.470,416.941,19.440,2822.351,s10_k14_event_rawkv
539,1,1,1,9.674,1224.197,959.655,414.406,19.883,2782.868,s10_k14_event_rawkv
540,1,1,1,10.067,1221.858,942.019,416.750,19.662,2764.382,s10_k14_event_rawkv
541,1,1,1,9.950,1316.376,949.545,416.092,19.329,2869.151,s10_k14_event_rawkv
542,0,0,1,9.643,1235.299,980.425,419.945,19.526,2821.090,s10_k14_event_rawkv
543,1,1,1,9.723,1219.181,943.034,412.061,19.575,2759.015,s10_k14_event_rawkv
544,1,0,0,9.213,1223.544,965.169,431.840,19.717,2807.784,s10_k14_event_rawkv
545,0,0,1,9.883,1232.726,977.397,413.852,19.181,2810.898,s10_k14_event_rawkv
546,1,1,1,10.007,1226.788,970.018,415.766,18.781,2795.508,s10_k14_event_rawkv
547,0,0,1,9.796,1226.363,975.212,412.240,18.751,2797.964,s10_k14_event_rawkv
548,1,1,1,9.865,1297.397,977.975,418.757,18.585,2878.677,s10_k14_event_rawkv
549,1,1,1,9.612,1225.790,978.117,416.984,19.674,2806.671,s10_k14_event_rawkv
550,0,0,1,9.920,1228.887,961.513,412.056,18.850,2785.766,s10_k14_event_rawkv
551,0,0,1,9.938,1213.114,960.166,429.256,19.434,2790.222,s10_k14_event_rawkv
552,1,1,1,10.025,1237.003,967.132,414.573,19.588,2804.412,s10_k14_event_rawkv
553,1,1,1,9.784,1213.391,965.908,416.067,18.972,2777.896,s10_k14_event_rawkv
554,1,1,1,9.360,1227.132,973.736,413.409,19.163,2797.766,s10_k14_event_rawkv
555,1,1,1,9.846,1304.283,979.877,417.883,19.532,2888.874,s10_k14_event_rawkv
556,0,0,1,10.203,1242.264,960.807,413.747,18.991,2802.793,s10_k14_event_rawkv
557,0,1,0,10.609,1220.997,960.265,414.307,19.895,2781.902,s10_k14_event_rawkv
558,1,1,1,10.086,1218.394,973.477,462.290,19.631,2842.215,s10_k14_event_rawkv
559,1,1,1,9.896,1266.430,979.975,420.437,19.858,2856.117,s10_k14_event_rawkv
560,1,1,1,10.499,1238.529,978.591,419.095,19.003,2823.532,s10_k14_event_rawkv
561,1,1,1,10.222,1224.431,982.141,412.898,19.256,2804.535,s10_k14_event_rawkv
562,1,1,1,9.613,1317.557,969.292,419.274,19.655,2887.803,s10_k14_event_rawkv
563,1,1,1,10.110,1235.785,977.687,417.144,18.560,2818.283,s10_k14_event_rawkv
564,1,1,1,10.129,1223.767,965.090,414.720,19.120,2787.250,s10_k14_event_rawkv
565,1,1,1,9.951,1217.237,979.225,428.855,19.268,2813.003,s10_k14_event_rawkv
566,1,1,1,9.680,1242.781,964.597,417.809,19.323,2808.369,s10_k14_event_rawkv
567,0,0,1,10.141,1225.569,974.191,417.581,19.298,2804.830,s10_k14_event_rawkv
568,1,1,1,10.344,1233.003,974.892,411.053,18.707,2802.086,s10_k14_event_rawkv
569,0,0,1,10.252,1298.111,967.157,418.763,20.142,2872.387,s10_k14_event_rawkv
570,1,1,1,10.351,1240.308,977.994,413.717,18.763,2819.273,s10_k14_event_rawkv
571,0,0,1,10.234,1225.341,965.538,410.775,19.379,2788.173,s10_k14_event_rawkv
572,1,1,1,10.000,1220.240,977.693,510.141,20.363,2895.563,s10_k14_event_rawkv
573,0,0,1,10.535,1246.444,961.736,419.557,19.655,2814.622,s10_k14_event_rawkv
574,0,1,0,10.290,1219.975,975.779,412.665,19.810,2791.459,s10_k14_event_rawkv
575,1,1,1,10.013,1216.917,972.246,415.336,19.157,2788.215,s10_k14_event_rawkv
576,1,1,1,10.148,1290.135,948.739,423.403,20.098,2848.979,s10_k14_event_rawkv
577,1,1,1,9.809,1243.754,977.120,418.049,19.594,2826.375,s10_k14_event_rawkv
578,0,0,1,10.148,1229.224,960.671,415.003,18.770,2789.563,s10_k14_event_rawkv
579,1,1,1,10.012,1223.809,977.354,475.194,20.123,2862.511,s10_k14_event_rawkv
580,0,0,1,10.154,1232.307,974.505,417.883,19.440,2812.080,s10_k14_event_rawkv
581,1,1,1,9.975,1227.969,975.951,414.259,19.089,2802.013,s10_k14_event_rawkv
582,1,1,1,9.790,1216.898,963.360,416.086,20.000,2781.544,s10_k14_event_rawkv
583,1,1,1,10.277,1302.634,959.582,421.391,18.695,2870.745,s10_k14_event_rawkv
584,1,1,1,9.938,1233.773,977.298,414.868,19.003,2808.499,s10_k14_event_rawkv
585,1,1,1,10.240,1227.262,973.680,413.593,18.899,2798.911,s10_k14_event_rawkv
586,0,0,1,9.674,1219.316,960.012,464.449,20.824,2843.477,s10_k14_event_rawkv
587,1,1,1,10.530,1275.262,981.053,421.311,19.532,2867.261,s10_k14_event_rawkv
588,1,1,1,9.698,1238.916,975.723,415.890,20.246,2816.960,s10_k14_event_rawkv
589,1,1,1,10.050,1231.834,966.110,416.345,19.625,2801.354,s10_k14_event_rawkv
590,1,1,1,10.043,1282.246,969.920,431.311,19.686,2870.652,s10_k14_event_rawkv
591,1,1,1,10.400,1243.791,942.917,415.378,18.560,2788.868,s10_k14_event_rawkv
592,0,1,0,9.828,1227.809,959.920,414.542,20.086,2787.969,s10_k14_event_rawkv
593,1,1,1,9.938,1211.305,958.708,416.252,18.806,2769.182,s10_k14_event_rawkv
594,1,1,1,11.410,1247.668,944.166,419.206,20.276,2802.136,s10_k14_event_rawkv
595,1,1,1,10.246,1222.929,939.335,411.815,18.942,2758.609,s10_k14_event_rawkv
596,1,1,1,9.699,1227.323,971.821,415.397,19.390,2799.064,s10_k14_event_rawkv
597,0,0,1,10.160,1216.357,972.092,426.511,19.256,2802.074,s10_k14_event_rawkv
598,1,1,1,9.951,1230.653,967.840,415.489,19.360,2798.874,s10_k14_event_rawkv
599,1,1,1,9.754,1221.563,977.606,414.646,19.545,2797.058,s10_k14_event_rawkv
600,1,1,1,10.117,1224.313,973.636,413.526,19.347,2795.544,s10_k14_event_rawkv
601,1,1,1,9.692,1288.357,958.517,419.680,18.948,2850.277,s10_k14_event_rawkv
602,1,1,1,9.803,1233.262,938.424,413.434,19.526,2769.871,s10_k14_event_rawkv
603,1,1,1,9.945,1224.246,942.258,413.434,18.923,2762.880,s10_k14_event_rawkv
604,1,1,1,10.369,1219.797,976.966,433.489,19.280,2817.274,s10_k14_event_rawkv
605,1,1,1,10.154,1234.905,981.280,414.037,19.704,2815.803,s10_k14_event_rawkv
606,1,1,1,9.939,1231.883,972.246,417.410,19.871,2806.443,s10_k14_event_rawkv
607,1,1,1,10.289,1219.951,964.782,413.188,18.898,2782.062,s10_k14_event_rawkv
608,0,0,1,9.809,1333.304,982.129,420.271,20.240,2921.748,s10_k14_event_rawkv
609,1,1,1,10.418,1239.618,955.034,414.123,19.668,2795.822,s10_k14_event_rawkv
610,1,0,0,9.655,1220.628,974.166,416.776,19.329,2797.440,s10_k14_event_rawkv
611,1,1,1,9.846,1224.185,977.760,430.271,19.348,2819.784,s10_k14_event_rawkv
612,1,1,1,9.588,1241.994,976.892,415.089,19.409,2819.828,s10_k14_event_rawkv
613,1,1,1,9.988,1226.327,943.329,411.828,19.299,2764.960,s10_k14_event_rawkv
614,1,0,0,10.018,1223.483,972.880,412.516,19.274,2793.268,s10_k14_event_rawkv
615,0,0,1,9.846,1371.132,978.277,424.560,20.720,2960.892,s10_k14_event_rawkv
616,1,1,1,10.640,1250.295,972.597,420.707,19.009,2831.569,s10_k14_event_rawkv
617,1,1,1,10.615,1228.529,946.419,413.852,19.594,2774.344,s10_k14_event_rawkv
618,1,1,1,10.000,1226.271,977.262,432.973,19.255,2824.025,s10_k14_event_rawkv
619,1,1,1,10.449,1239.785,965.268,414.382,19.225,2805.994,s10_k14_event_rawkv
620,0,0,1,9.945,1232.037,975.379,414.653,19.293,2807.028,s10_k14_event_rawkv
621,1,1,1,9.569,1223.692,973.150,415.003,19.631,2798.098,s10_k14_event_rawkv
622,1,1,1,10.233,1282.984,959.047,417.249,19.385,2844.160,s10_k14_event_rawkv
623,1,1,1,10.296,1227.576,973.729,416.197,19.674,2803.902,s10_k14_event_rawkv
624,1,1,1,9.785,1223.754,974.307,411.422,19.132,2794.283,s10_k14_event_rawkv
625,1,1,1,10.061,1215.305,968.412,496.381,19.821,2869.176,s10_k14_event_rawkv
626,1,1,1,10.025,1246.856,971.901,417.630,19.939,2823.028,s10_k14_event_rawkv
627,1,0,0,9.975,1221.563,973.705,415.188,20.006,2793.570,s10_k14_event_rawkv
628,1,1,1,10.061,1220.782,980.529,414.505,18.554,2799.963,s10_k14_event_rawkv
629,1,1,1,10.338,1274.794,945.767,420.578,19.723,2829.182,s10_k14_event_rawkv
630,0,0,1,9.760,1246.166,975.606,412.295,19.304,2818.332,s10_k14_event_rawkv
631,1,1,1,10.062,1226.806,942.775,416.941,19.040,2773.779,s10_k14_event_rawkv
632,1,1,1,9.569,1226.043,973.809,479.317,19.698,2864.000,s10_k14_event_rawkv
633,0,0,1,10.025,1233.459,981.532,417.834,19.576,2821.139,s10_k14_event_rawkv
634,0,1,0,10.369,1226.233,965.391,413.126,19.957,2792.542,s10_k14_event_rawkv
635,1,1,1,9.957,1215.778,958.050,412.080,19.113,2768.825,s10_k14_event_rawkv
636,1,1,1,10.018,1281.847,944.695,427.194,20.019,2840.062,s10_k14_event_rawkv
637,1,1,1,9.735,1237.360,981.286,418.677,19.489,2823.507,s10_k14_event_rawkv
638,0,0,1,10.370,1235.871,960.640,415.852,18.966,2798.437,s10_k14_event_rawkv
639,1,1,1,9.864,1213.268,959.453,410.936,21.527,2824.345,s10_k14_event_rawkv
640,1,1,1,10.597,1235.175,977.858,417.151,19.175,2817.464,s10_k14_event_rawkv
641,1,1,1,10.259,1221.655,963.292,415.582,19.538,2787.212,s10_k14_event_rawkv
642,1,1,1,9.920,1216.265,963.969,415.741,19.748,2778.941,s10_k14_event_rawkv
643,1,1,1,9.920,1216.443,975.440,430.739,19.434,2807.256,s10_k14_event_rawkv
644,1,1,1,10.406,1237.526,980.819,416.166,18.898,2820.763,s10_k14_event_rawkv
645,1,1,1,9.932,1217.213,943.606,414.412,18.917,2759.680,s10_k14_event_rawkv
646,1,1,1,10.216,1222.474,972.745,410.264,18.671,2789.490,s10_k14_event_rawkv
647,1,1,1,9.717,1323.009,976.000,415.847,19.237,2900.240,s10_k14_event_rawkv
648,1,1,1,10.387,1231.422,979.219,415.163,19.207,2808.775,s10_k14_event_rawkv
649,1,1,1,9.686,1223.920,945.280,414.209,19.564,2767.631,s10_k14_event_rawkv
650,0,0,1,10.369,1224.677,975.932,433.680,19.040,2819.096,s10_k14_event_rawkv
651,1,1,1,10.166,1231.988,979.341,413.957,19.833,2811.231,s10_k14_event_rawkv
652,1,1,1,10.554,1228.197,967.083,415.028,18.770,2793.656,s10_k14_event_rawkv
653,0,0,1,9.876,1215.649,974.898,415.016,19.231,2788.031,s10_k14_event_rawkv
654,1,1,1,10.296,1301.993,973.231,418.031,19.157,2878.141,s10_k14_event_rawkv
655,0,0,1,10.548,1224.929,980.646,412.160,20.166,2806.677,s10_k14_event_rawkv
656,1,1,1,9.914,1221.625,947.902,414.973,19.372,2767.852,s10_k14_event_rawkv
657,1,1,1,10.092,1218.634,963.273,434.861,19.237,2804.166,s10_k14_event_rawkv
658,1,1,1,10.000,1234.972,977.003,416.720,19.434,2816.732,s10_k14_event_rawkv
659,1,1,1,9.760,1224.585,960.812,413.034,19.753,2785.772,s10_k14_event_rawkv
660,1,1,1,9.883,1227.262,980.763,413.754,20.172,2806.462,s10_k14_event_rawkv
661,1,1,1,10.240,1295.353,965.563,418.019,19.643,2863.421,s10_k14_event_rawkv
662,1,1,1,9.551,1233.532,972.929,414.449,18.966,2807.040,s10_k14_event_rawkv
663,0,1,0,9.513,1223.809,979.563,413.416,19.299,2800.388,s10_k14_event_rawkv
664,1,1,1,9.870,1225.618,940.929,430.492,19.969,2784.277,s10_k14_event_rawkv
665,1,1,1,9.858,1232.855,944.025,415.834,18.831,2776.178,s10_k14_event_rawkv
666,1,1,1,10.080,1223.963,958.757,414.628,19.717,2781.490,s10_k14_event_rawkv
667,0,0,1,9.649,1216.775,961.446,413.981,20.067,2778.271,s10_k14_event_rawkv
668,1,1,1,9.655,1308.185,960.240,422.578,19.656,2877.926,s10_k14_event_rawkv
669,1,1,1,10.264,1232.597,963.495,414.720,19.784,2796.720,s10_k14_event_rawkv
670,1,1,1,9.809,1223.748,953.096,415.095,19.545,2775.483,s10_k14_event_rawkv
671,1,1,1,9.846,1214.622,960.480,491.692,19.539,2856.178,s10_k14_event_rawkv
672,1,1,1,9.735,1245.415,977.427,417.988,19.083,2823.181,s10_k14_event_rawkv
673,1,0,0,9.895,1230.554,978.462,411.513,19.218,2802.461,s10_k14_event_rawkv
674,0,0,1,9.976,1222.634,971.890,416.578,18.984,2796.892,s10_k14_event_rawkv
675,1,1,1,9.993,1287.920,960.080,421.717,19.446,2854.665,s10_k14_event_rawkv
676,0,0,1,9.612,1232.529,958.640,416.541,19.963,2793.120,s10_k14_event_rawkv
677,1,1,1,9.816,1222.326,976.388,414.609,19.600,2797.735,s10_k14_event_rawkv
678,0,0,1,9.618,1221.587,971.452,476.646,18.794,2855.624,s10_k14_event_rawkv
679,1,1,1,10.443,1234.813,963.403,413.754,20.357,2799.532,s10_k14_event_rawkv
680,1,0,0,9.772,1228.947,971.373,414.505,19.864,2800.154,s10_k14_event_rawkv
681,1,1,1,9.963,1217.016,976.572,415.569,19.600,2792.154,s10_k14_event_rawkv
682,1,1,1,9.723,1269.680,958.049,424.640,18.972,2834.560,s10_k14_event_rawkv
683,1,1,1,9.581,1233.514,978.849,413.772,19.065,2808.862,s10_k14_event_rawkv
684,1,1,1,10.062,1226.880,975.988,410.234,20.234,2797.871,s10_k14_event_rawkv
685,1,1,1,10.203,1216.455,973.594,413.391,19.139,2788.917,s10_k14_event_rawkv
686,1,1,1,12.031,1246.019,977.711,420.111,19.766,2836.689,s10_k14_event_rawkv
687,1,1,1,9.970,1235.723,948.289,413.723,19.809,2782.856,s10_k14_event_rawkv
688,1,1,1,10.056,1226.197,945.809,410.855,19.329,2768.750,s10_k14_event_rawkv
689,1,1,1,10.049,1215.083,966.363,437.895,19.274,2806.603,s10_k14_event_rawkv
690,1,1,1,10.240,1239.735,980.067,414.548,19.292,2821.853,s10_k14_event_rawkv
691,1,1,1,10.136,1230.449,959.329,411.723,19.440,2787.600,s10_k14_event_rawkv
692,1,1,1,9.723,1221.336,977.003,413.089,18.529,2794.628,s10_k14_event_rawkv
693,1,1,1,9.760,1295.237,949.164,415.496,20.050,2844.535,s10_k14_event_rawkv
694,1,1,1,9.526,1228.400,958.258,413.889,18.659,2785.895,s10_k14_event_rawkv
695,0,0,1,9.815,1220.277,973.212,414.258,19.791,2794.333,s10_k14_event_rawkv
696,1,1,1,10.104,1221.194,975.600,429.113,20.320,2814.099,s10_k14_event_rawkv
697,1,1,1,9.840,1231.637,963.188,413.784,18.985,2793.366,s10_k14_event_rawkv
698,0,0,1,9.982,1227.157,957.422,414.787,19.243,2782.659,s10_k14_event_rawkv
699,1,1,1,10.480,1219.126,975.643,407.452,20.498,2790.695,s10_k14_event_rawkv
700,1,1,1,10.154,1294.997,950.394,419.077,19.440,2850.745,s10_k14_event_rawkv
701,1,1,1,9.674,1228.498,983.182,409.366,19.865,2806.099,s10_k14_event_rawkv
702,1,1,1,9.630,1224.578,977.219,415.194,19.360,2799.847,s10_k14_event_rawkv
703,1,1,1,9.895,1222.424,973.083,430.387,20.080,2815.089,s10_k14_event_rawkv
704,1,1,1,10.000,1238.714,981.699,418.271,19.932,2824.031,s10_k14_event_rawkv
705,1,0,0,9.877,1224.302,974.462,414.726,19.224,2797.723,s10_k14_event_rawkv
706,1,0,0,9.889,1222.068,985.268,412.043,19.256,2801.766,s10_k14_event_rawkv
